ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,timestamp,date,hour,day_of_week,month,year,seconds_played,minutes_played,artist_name,track_name,album_name
2024-07-03T00:53:13Z,ios,169813,US,2607:fb91:20c2:fab6:9507:6b8a:3cf0:9900,Feel Good,Mohbad,Feel Good,spotify:track:0int0g8dikLn0uhd1b1iZu,,,,,,,,trackdone,trackdone,True,False,False,1719967823.0,False,2024-07-03 00:53:13+00:00,2024-07-03,0,Wednesday,7,2024,169.813,2.8302166666666664,Mohbad,Feel Good,Feel Good
2024-07-03T00:56:07Z,ios,165000,US,2607:fb91:20c2:fab6:9507:6b8a:3cf0:9900,Amapiano,Asake,Work Of Art,spotify:track:1YgIvHDTvi1vosins1jyAC,,,,,,,,fwdbtn,trackdone,True,False,False,1719968003.0,False,2024-07-03 00:56:07+00:00,2024-07-03,0,Wednesday,7,2024,165.0,2.75,Asake,Amapiano,Work Of Art
2024-07-03T00:59:06Z,ios,177931,US,12.20.83.2,PRAY,Bnxn,"Sincerely, Benson",spotify:track:731NDNG7VQOA2KBnS43jqr,,,,,,,,trackdone,trackdone,True,False,False,1719968167.0,False,2024-07-03 00:59:06+00:00,2024-07-03,0,Wednesday,7,2024,177.931,2.965516666666667,Bnxn,PRAY,"Sincerely, Benson"
2024-07-03T01:02:42Z,ios,216000,US,2607:fb91:20c2:fab6:9507:6b8a:3cf0:9900,Asiwaju,Ruger,RU The World,spotify:track:6z5y2kdxF4XrEVRFVqdGVL,,,,,,,,trackdone,trackdone,True,False,False,1719968346.0,False,2024-07-03 01:02:42+00:00,2024-07-03,1,Wednesday,7,2024,216.0,3.6,Ruger,Asiwaju,RU The World
2024-07-03T01:21:44Z,ios,174743,US,12.20.83.2,Happiness (feat. Asake & Gunna),Sarz,Happiness (feat. Asake & Gunna),spotify:track:6rOqLUy3kp0PVQQEtNPpbQ,,,,,,,,trackdone,trackdone,True,False,False,1719968562.0,False,2024-07-03 01:21:44+00:00,2024-07-03,1,Wednesday,7,2024,174.743,2.912383333333333,Sarz,Happiness (feat. Asake & Gunna),Happiness (feat. Asake & Gunna)
2024-07-03T01:24:45Z,ios,180000,US,12.20.83.2,yawa,Fireboy DML,yawa,spotify:track:5tM3Fo4qBqDAwWJ9ZY5AtX,,,,,,,,trackdone,trackdone,True,False,False,1719969704.0,False,2024-07-03 01:24:45+00:00,2024-07-03,1,Wednesday,7,2024,180.0,3.0,Fireboy DML,yawa,yawa
2024-07-03T01:27:22Z,ios,156212,US,12.20.83.2,NO COMPETITION (feat. Asake),Davido,Timeless,spotify:track:5DttTktPy0RMZPz4UNfFm4,,,,,,,,trackdone,trackdone,True,False,False,1719969885.0,False,2024-07-03 01:27:22+00:00,2024-07-03,1,Wednesday,7,2024,156.212,2.603533333333333,Davido,NO COMPETITION (feat. Asake),Timeless
2024-07-03T01:29:50Z,ios,148000,US,12.20.83.2,Joha,Asake,Mr. Money With The Vibe,spotify:track:5UwxpuGHkwiojKDaPC5ZNu,,,,,,,,trackdone,trackdone,True,False,False,1719970042.0,False,2024-07-03 01:29:50+00:00,2024-07-03,1,Wednesday,7,2024,148.0,2.466666666666667,Asake,Joha,Mr. Money With The Vibe
2024-07-03T01:31:38Z,ios,106655,US,136.24.106.5,Buga (Lo Lo Lo),Kizz Daniel,Maverick,spotify:track:36tVdsRWDbPBekxVYEWhph,,,,,,,,trackdone,logout,True,False,False,1719970190.0,False,2024-07-03 01:31:38+00:00,2024-07-03,1,Wednesday,7,2024,106.655,1.7775833333333333,Kizz Daniel,Buga (Lo Lo Lo),Maverick
2024-07-03T01:36:50Z,ios,192822,US,12.20.83.2,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:7qEHsqek33rTcFNT9PFqLf,,,,,,,,clickrow,endplay,True,True,False,1719970417.0,False,2024-07-03 01:36:50+00:00,2024-07-03,1,Wednesday,7,2024,192.822,3.2137000000000002,Lewis Capaldi,Someone You Loved,Divinely Uninspired To A Hellish Extent
2024-07-03T01:43:39Z,ios,408811,US,12.20.83.2,a thousand years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,,,,,clickrow,endplay,True,True,False,1719970610.0,False,2024-07-03 01:43:39+00:00,2024-07-03,1,Wednesday,7,2024,408.811,6.813516666666667,Christina Perri,a thousand years,A Thousand Years
2024-07-03T01:45:49Z,ios,122485,US,12.20.83.2,White Winter Hymnal,Fleet Foxes,Fleet Foxes,spotify:track:0GegHVxeozw3rdjte45Bfx,,,,,,,,clickrow,backbtn,True,True,False,1719971027.0,False,2024-07-03 01:45:49+00:00,2024-07-03,1,Wednesday,7,2024,122.485,2.0414166666666667,Fleet Foxes,White Winter Hymnal,Fleet Foxes
2024-07-03T01:50:16Z,ios,261735,US,12.20.83.2,Last Christmas,Wham!,LAST CHRISTMAS,spotify:track:2FRnf9qhLbvw8fu4IBXx78,,,,,,,,clickrow,endplay,True,True,False,1719971154.0,False,2024-07-03 01:50:16+00:00,2024-07-03,1,Wednesday,7,2024,261.735,4.36225,Wham!,Last Christmas,LAST CHRISTMAS
2024-07-03T02:02:00Z,ios,67105,US,12.20.83.2,WITHOUT YOU,The Kid LAROI,F*CK LOVE 3+: OVER YOU,spotify:track:1KMkcUvF7m3SDChDOa7i5L,,,,,,,,clickrow,endplay,True,True,False,1719971426.0,False,2024-07-03 02:02:00+00:00,2024-07-03,2,Wednesday,7,2024,67.105,1.1184166666666668,The Kid LAROI,WITHOUT YOU,F*CK LOVE 3+: OVER YOU
2024-07-03T02:08:02Z,ios,360882,US,12.20.83.2,Sing,Travis,The Invisible Band,spotify:track:4yA2SM7XCLkSgkBUSoZb5S,,,,,,,,clickrow,trackdone,True,False,False,1719972120.0,False,2024-07-03 02:08:02+00:00,2024-07-03,2,Wednesday,7,2024,360.882,6.0147,Travis,Sing,The Invisible Band
2024-07-03T02:13:41Z,ios,303120,US,12.20.83.2,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,clickrow,trackdone,True,False,False,1719972511.0,False,2024-07-03 02:13:41+00:00,2024-07-03,2,Wednesday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T02:16:19Z,ios,115116,US,12.20.83.2,Songbird,Oasis,Heathen Chemistry,spotify:track:2tBxJ43XiwEzhf7Xalc5UG,,,,,,,,clickrow,endplay,True,True,False,1719972853.0,False,2024-07-03 02:16:19+00:00,2024-07-03,2,Wednesday,7,2024,115.116,1.9186,Oasis,Songbird,Heathen Chemistry
2024-07-03T02:24:00Z,ios,460234,US,12.20.83.2,Wonderwall,Oasis,(What's The Story) Morning Glory?,spotify:track:1qPbGZqppFwLwcBC1JQ6Vr,,,,,,,,clickrow,trackdone,True,False,False,1719972979.0,False,2024-07-03 02:24:00+00:00,2024-07-03,2,Wednesday,7,2024,460.234,7.670566666666667,Oasis,Wonderwall,(What's The Story) Morning Glory?
2024-07-03T05:40:36Z,ios,178225,US,136.24.106.5,Bandana,Fireboy DML,Playboy,spotify:track:2qWwuCVeMjF9mUT0S5Iqvl,,,,,,,,clickrow,trackdone,False,False,False,1719985053.0,False,2024-07-03 05:40:36+00:00,2024-07-03,5,Wednesday,7,2024,178.225,2.9704166666666665,Fireboy DML,Bandana,Playboy
2024-07-03T05:44:01Z,ios,205263,US,136.24.106.5,Wave,Asake,Wave,spotify:track:780BUxpCmW9vOVYZsqdLLE,,,,,,,,trackdone,trackdone,False,False,False,1719985236.0,False,2024-07-03 05:44:01+00:00,2024-07-03,5,Wednesday,7,2024,205.263,3.42105,Asake,Wave,Wave
2024-07-03T05:47:50Z,ios,228626,US,136.24.106.5,Hide & Seek - Rema Remix,Stormzy,Hide & Seek,spotify:track:2Gphd3ei7Q9mE1C7N4NkXb,,,,,,,,trackdone,trackdone,False,False,False,1719985441.0,False,2024-07-03 05:47:50+00:00,2024-07-03,5,Wednesday,7,2024,228.626,3.8104333333333336,Stormzy,Hide & Seek - Rema Remix,Hide & Seek
2024-07-03T05:50:07Z,ios,131675,US,12.20.83.2,Collabo,P-Square,Collabo,spotify:track:6kdUTU6K0kUBKgmGkAuMfB,,,,,,,,trackdone,logout,False,False,False,1719985670.0,False,2024-07-03 05:50:07+00:00,2024-07-03,5,Wednesday,7,2024,131.675,2.1945833333333336,P-Square,Collabo,Collabo
2024-07-03T18:09:36Z,ios,229998,US,136.24.106.5,Sing,Travis,The Invisible Band,spotify:track:4yA2SM7XCLkSgkBUSoZb5S,,,,,,,,clickrow,endplay,True,True,False,1720029945.0,False,2024-07-03 18:09:36+00:00,2024-07-03,18,Wednesday,7,2024,229.998,3.8333,Travis,Sing,The Invisible Band
2024-07-03T18:20:03Z,ios,566871,US,136.24.106.5,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,clickrow,endplay,True,True,False,1720030176.0,False,2024-07-03 18:20:03+00:00,2024-07-03,18,Wednesday,7,2024,566.871,9.447849999999999,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T18:24:57Z,ios,282889,US,136.24.106.5,Wonderwall,Oasis,(What's The Story) Morning Glory?,spotify:track:1qPbGZqppFwLwcBC1JQ6Vr,,,,,,,,clickrow,trackdone,True,False,False,1720030806.0,False,2024-07-03 18:24:57+00:00,2024-07-03,18,Wednesday,7,2024,282.889,4.714816666666667,Oasis,Wonderwall,(What's The Story) Morning Glory?
2024-07-03T18:33:16Z,ios,486242,US,136.24.106.5,Yellow,Coldplay,Yellow,spotify:track:3e0wYnFxkqinmtXebYPMSt,,,,,,,,clickrow,trackdone,True,False,False,1720031109.0,False,2024-07-03 18:33:16+00:00,2024-07-03,18,Wednesday,7,2024,486.242,8.104033333333334,Coldplay,Yellow,Yellow
2024-07-03T18:57:14Z,ios,226945,US,136.24.106.5,Sing,Travis,The Invisible Band,spotify:track:4yA2SM7XCLkSgkBUSoZb5S,,,,,,,,clickrow,unexpected-exit-while-paused,True,False,False,1720032248.0,False,2024-07-03 18:57:14+00:00,2024-07-03,18,Wednesday,7,2024,226.945,3.7824166666666668,Travis,Sing,The Invisible Band
2024-07-03T19:02:47Z,ios,296574,US,12.20.83.2,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,remote,trackdone,True,False,False,1720033071.0,False,2024-07-03 19:02:47+00:00,2024-07-03,19,Wednesday,7,2024,296.574,4.9429,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T19:07:50Z,ios,303120,US,12.20.83.2,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720033367.0,False,2024-07-03 19:07:50+00:00,2024-07-03,19,Wednesday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T19:51:20Z,ios,303120,US,12.20.83.2,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720033670.0,False,2024-07-03 19:51:20+00:00,2024-07-03,19,Wednesday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T19:52:06Z,ios,44113,US,12.20.83.2,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,fwdbtn,True,True,False,1720036280.0,False,2024-07-03 19:52:06+00:00,2024-07-03,19,Wednesday,7,2024,44.113,0.7352166666666666,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T19:57:24Z,ios,303120,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,fwdbtn,trackdone,True,False,False,1720036326.0,False,2024-07-03 19:57:24+00:00,2024-07-03,19,Wednesday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T20:02:28Z,ios,303120,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720036644.0,False,2024-07-03 20:02:28+00:00,2024-07-03,20,Wednesday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T21:14:58Z,ios,214093,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1720036948.0,False,2024-07-03 21:14:58+00:00,2024-07-03,21,Wednesday,7,2024,214.093,3.5682166666666664,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T21:16:37Z,ios,89024,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,appload,trackdone,True,False,False,1720041298.0,False,2024-07-03 21:16:37+00:00,2024-07-03,21,Wednesday,7,2024,89.024,1.4837333333333333,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T21:21:56Z,ios,303120,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720041397.0,False,2024-07-03 21:21:56+00:00,2024-07-03,21,Wednesday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T21:30:49Z,ios,303120,US,172.56.209.140,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720041716.0,False,2024-07-03 21:30:49+00:00,2024-07-03,21,Wednesday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T21:44:38Z,ios,303120,US,172.56.208.6,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720042249.0,False,2024-07-03 21:44:38+00:00,2024-07-03,21,Wednesday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-03T21:49:42Z,ios,303120,US,172.56.208.6,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720043078.0,False,2024-07-03 21:49:42+00:00,2024-07-03,21,Wednesday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:04:52Z,ios,150205,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1720043382.0,False,2024-07-04 01:04:52+00:00,2024-07-04,1,Thursday,7,2024,150.205,2.503416666666667,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:05:57Z,ios,34411,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,appload,logout,True,False,False,1720055092.0,False,2024-07-04 01:05:57+00:00,2024-07-04,1,Thursday,7,2024,34.411,0.5735166666666667,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:08:02Z,ios,118512,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,appload,trackdone,True,False,False,1720055161.0,False,2024-07-04 01:08:02+00:00,2024-07-04,1,Thursday,7,2024,118.512,1.9752,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:13:05Z,ios,303120,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720055282.0,False,2024-07-04 01:13:05+00:00,2024-07-04,1,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:18:09Z,ios,303120,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720055585.0,False,2024-07-04 01:18:09+00:00,2024-07-04,1,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:23:13Z,ios,303120,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720055889.0,False,2024-07-04 01:23:13+00:00,2024-07-04,1,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:28:16Z,ios,303120,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720056193.0,False,2024-07-04 01:28:16+00:00,2024-07-04,1,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:33:20Z,ios,303120,US,2607:fb91:20ce:dddf:fd2c:515b:58b8:c2d4,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720056496.0,False,2024-07-04 01:33:20+00:00,2024-07-04,1,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:38:24Z,ios,303120,US,172.56.208.156,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720056800.0,False,2024-07-04 01:38:24+00:00,2024-07-04,1,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T01:56:28Z,ios,303120,US,136.24.106.5,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720057104.0,False,2024-07-04 01:56:28+00:00,2024-07-04,1,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T02:01:51Z,ios,303120,US,136.24.106.5,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720058188.0,False,2024-07-04 02:01:51+00:00,2024-07-04,2,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T02:16:09Z,ios,234024,US,136.24.106.5,Terminator,King Promise,Terminator,spotify:track:1oq33HJBs0rDmjjZ2rVFyG,,,,,,,,clickrow,trackdone,True,False,False,1720058513.0,False,2024-07-04 02:16:09+00:00,2024-07-04,2,Thursday,7,2024,234.024,3.9004,King Promise,Terminator,Terminator
2024-07-04T02:17:48Z,ios,97590,US,12.20.83.2,Terminator,King Promise,Terminator,spotify:track:1oq33HJBs0rDmjjZ2rVFyG,,,,,,,,trackdone,logout,True,False,False,1720059369.0,False,2024-07-04 02:17:48+00:00,2024-07-04,2,Thursday,7,2024,97.59,1.6265,King Promise,Terminator,Terminator
2024-07-04T02:22:37Z,ios,228800,US,136.24.106.5,Sing,Travis,The Invisible Band,spotify:track:4yA2SM7XCLkSgkBUSoZb5S,,,,,,,,clickrow,trackdone,True,False,False,1720059529.0,False,2024-07-04 02:22:37+00:00,2024-07-04,2,Thursday,7,2024,228.8,3.8133333333333335,Travis,Sing,The Invisible Band
2024-07-04T02:27:56Z,ios,303120,US,136.24.106.5,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,clickrow,trackdone,True,False,False,1720059765.0,False,2024-07-04 02:27:56+00:00,2024-07-04,2,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T02:34:09Z,ios,266773,US,136.24.106.5,Yellow,Coldplay,Yellow,spotify:track:3e0wYnFxkqinmtXebYPMSt,,,,,,,,clickrow,trackdone,True,False,False,1720060177.0,False,2024-07-04 02:34:09+00:00,2024-07-04,2,Thursday,7,2024,266.773,4.446216666666667,Coldplay,Yellow,Yellow
2024-07-04T02:36:33Z,ios,124726,US,136.24.106.5,Songbird,Oasis,Heathen Chemistry,spotify:track:2tBxJ43XiwEzhf7Xalc5UG,,,,,,,,clickrow,endplay,True,True,False,1720060466.0,False,2024-07-04 02:36:33+00:00,2024-07-04,2,Thursday,7,2024,124.726,2.0787666666666667,Oasis,Songbird,Heathen Chemistry
2024-07-04T02:41:20Z,ios,288646,US,136.24.106.5,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,spotify:track:7qEHsqek33rTcFNT9PFqLf,,,,,,,,clickrow,trackdone,True,False,False,1720060593.0,False,2024-07-04 02:41:20+00:00,2024-07-04,2,Thursday,7,2024,288.646,4.810766666666667,Lewis Capaldi,Someone You Loved,Divinely Uninspired To A Hellish Extent
2024-07-04T02:45:26Z,ios,244360,US,136.24.106.5,Another Love,Tom Odell,Long Way Down,spotify:track:5E4jBLx4P0UBji68bBThSw,,,,,,,,clickrow,trackdone,True,False,False,1720060883.0,False,2024-07-04 02:45:26+00:00,2024-07-04,2,Thursday,7,2024,244.36,4.072666666666667,Tom Odell,Another Love,Long Way Down
2024-07-04T02:49:06Z,ios,202000,US,136.24.106.5,Where's My Love,SYML,SYML,spotify:track:1B62o4CbdL9ckGvwsz2cgn,,,,,,,,clickrow,trackdone,True,False,False,1720061145.0,False,2024-07-04 02:49:06+00:00,2024-07-04,2,Thursday,7,2024,202.0,3.3666666666666667,SYML,Where's My Love,SYML
2024-07-04T02:53:56Z,ios,285120,US,136.24.106.5,a thousand years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,,,,,clickrow,trackdone,True,False,False,1720061352.0,False,2024-07-04 02:53:56+00:00,2024-07-04,2,Thursday,7,2024,285.12,4.752,Christina Perri,a thousand years,A Thousand Years
2024-07-04T02:58:42Z,ios,285120,US,136.24.106.5,a thousand years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,,,,,trackdone,trackdone,True,False,False,1720061636.0,False,2024-07-04 02:58:42+00:00,2024-07-04,2,Thursday,7,2024,285.12,4.752,Christina Perri,a thousand years,A Thousand Years
2024-07-04T03:03:27Z,ios,285120,US,136.24.106.5,a thousand years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,,,,,trackdone,trackdone,True,False,False,1720061922.0,False,2024-07-04 03:03:27+00:00,2024-07-04,3,Thursday,7,2024,285.12,4.752,Christina Perri,a thousand years,A Thousand Years
2024-07-04T16:47:44Z,ios,98687,US,136.24.106.5,a thousand years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,,,,,trackdone,logout,True,False,False,1720062207.0,False,2024-07-04 16:47:44+00:00,2024-07-04,16,Thursday,7,2024,98.687,1.6447833333333333,Christina Perri,a thousand years,A Thousand Years
2024-07-04T19:19:52Z,ios,285120,US,136.24.106.5,a thousand years,Christina Perri,A Thousand Years,spotify:track:6lanRgr6wXibZr8KgzXxBl,,,,,,,,appload,trackdone,True,False,False,1720120503.0,False,2024-07-04 19:19:52+00:00,2024-07-04,19,Thursday,7,2024,285.12,4.752,Christina Perri,a thousand years,A Thousand Years
2024-07-04T19:24:49Z,ios,228800,US,136.24.106.5,Sing,Travis,The Invisible Band,spotify:track:4yA2SM7XCLkSgkBUSoZb5S,,,,,,,,clickrow,trackdone,True,False,False,1720120829.0,False,2024-07-04 19:24:49+00:00,2024-07-04,19,Thursday,7,2024,228.8,3.8133333333333335,Travis,Sing,The Invisible Band
2024-07-04T19:30:08Z,ios,303120,US,136.24.106.5,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,clickrow,trackdone,True,False,False,1720121104.0,False,2024-07-04 19:30:08+00:00,2024-07-04,19,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T19:35:12Z,ios,303120,US,136.24.106.5,Stop Crying Your Heart Out,Oasis,Heathen Chemistry,spotify:track:0SlpFHdk4UHBDzCEoXzy14,,,,,,,,trackdone,trackdone,True,False,False,1720121408.0,False,2024-07-04 19:35:12+00:00,2024-07-04,19,Thursday,7,2024,303.12,5.0520000000000005,Oasis,Stop Crying Your Heart Out,Heathen Chemistry
2024-07-04T19:40:05Z,ios,289056,US,136.24.106.5,Yellow,Coldplay,Yellow,spotify:track:3e0wYnFxkqinmtXebYPMSt,,,,,,,,clickrow,trackdone,True,False,False,1720121714.0,False,2024-07-04 19:40:05+00:00,2024-07-04,19,Thursday,7,2024,289.056,4.8176,Coldplay,Yellow,Yellow
2024-07-04T19:55:37Z,ios,94685,US,136.24.106.5,Riptide,Vance Joy,Dream Your Life Away - Special Edition,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,,,,,,,,clickrow,endplay,True,True,False,1720122014.0,False,2024-07-04 19:55:37+00:00,2024-07-04,19,Thursday,7,2024,94.685,1.5780833333333333,Vance Joy,Riptide,Dream Your Life Away - Special Edition
2024-07-04T19:58:47Z,ios,190160,US,136.24.106.5,"Take Me Home, Country Roads - Original Version",John Denver,"Poems, Prayers and Promises",spotify:track:1YYhDizHx7PnDhAhko6cDS,,,,,,,,clickrow,trackdone,True,False,False,1720122937.0,False,2024-07-04 19:58:47+00:00,2024-07-04,19,Thursday,7,2024,190.16,3.1693333333333333,John Denver,"Take Me Home, Country Roads - Original Version","Poems, Prayers and Promises"
